time,name,count,ratio,rank_demand,flow_in_net_country_norm,rank_supply,industry_mismatch_stop10,industry_demand_lack_stop10,industry_supply_lack_stop10
2020Q2,六安市,235,0.00443479901868277,10.0,-0.0373824750392864,6.0,4.0,4.0,0.0
2020Q2,六安市,215,0.004057369314965088,11.0,-0.0463175469988768,8.0,3.0,3.0,0.0
2020Q2,六安市,125,0.002358935648235516,12.0,-0.0077528129071313,3.0,9.0,9.0,0.0
2020Q2,六安市,58,0.0010945461407812795,13.0,-0.0331906939685907,4.0,9.0,9.0,0.0
2020Q2,六安市,24,0.0004529156444612191,14.0,-0.0036593374661397,2.0,12.0,12.0,0.0
2020Q2,六安市,18,0.00033968673334591434,15.0,0.0028784265638823,1.0,14.0,14.0,0.0
2020Q2,六盘水市,7202,0.40040028909768166,1.0,-0.0386100577028073,6.0,5.0,0.0,5.0
2020Q2,六盘水市,3589,0.19953299605270472,3.0,-0.015873684993886,4.0,1.0,0.0,1.0
2020Q2,六盘水市,388,0.02157113470840051,4.0,-0.0776990459234771,9.0,5.0,0.0,5.0
2020Q2,六盘水市,267,0.014844054039028188,6.0,-0.0417238547878049,7.0,1.0,0.0,1.0
2020Q2,六盘水市,251,0.013954522710846722,7.0,-0.0037521728047149,3.0,4.0,4.0,0.0
2020Q2,六盘水市,109,0.006059932173236226,9.0,-0.0272186625137028,5.0,4.0,4.0,0.0
2020Q2,六盘水市,63,0.003502529604714516,11.0,-0.0801471477552361,10.0,1.0,1.0,0.0
2020Q2,六盘水市,43,0.0023906154444876854,12.0,-0.0019080317417458,2.0,10.0,10.0,0.0
2020Q2,六盘水市,33,0.0018346583643742702,13.0,-0.0631709103487568,8.0,5.0,5.0,0.0
2020Q2,六盘水市,11,0.0006115527881247568,14.0,0.0017584011417997,1.0,13.0,13.0,0.0
2020Q2,兰州市,16669,0.2417724272971209,2.0,0.0147984201926908,9.0,7.0,0.0,7.0
2020Q2,兰州市,12099,0.1754877075930089,3.0,0.0423687629347536,7.0,4.0,0.0,4.0
2020Q2,兰州市,2882,0.04180143592718834,5.0,0.0254023401301831,8.0,3.0,0.0,3.0
2020Q2,兰州市,2826,0.040989194285299874,6.0,0.1282967373323518,3.0,3.0,3.0,0.0
2020Q2,兰州市,1435,0.020813692073391832,7.0,0.0686388479465892,5.0,2.0,2.0,0.0
2020Q2,兰州市,1053,0.015273043730509826,8.0,0.0914740573532659,4.0,4.0,4.0,0.0
2020Q2,兰州市,812,0.011777503807382697,9.0,0.2110465248202474,1.0,8.0,8.0,0.0
2020Q2,兰州市,535,0.007759808543041555,10.0,0.1670749927028202,2.0,8.0,8.0,0.0
2020Q2,兰州市,240,0.0034810356080934076,12.0,0.0586356066032096,6.0,6.0,6.0,0.0
2020Q2,兰州市,148,0.0021466386249909346,14.0,0.0118233450475047,10.0,4.0,4.0,0.0
2020Q2,兴安盟,793,0.2799152841510766,1.0,-0.0158458343923135,6.0,5.0,0.0,5.0
2020Q2,兴安盟,229,0.08083303918108013,2.0,-0.0106416170630969,4.0,2.0,0.0,2.0
2020Q2,兴安盟,128,0.04518178609248147,4.0,-0.0063439038772399,1.0,3.0,3.0,0.0
2020Q2,兴安盟,93,0.032827391457818565,5.0,-0.023735712190856,7.0,2.0,0.0,2.0
2020Q2,兴安盟,82,0.02894458171549594,6.0,-0.0320340654791294,8.0,2.0,0.0,2.0
2020Q2,兴安盟,73,0.025767737380868336,7.0,-0.0418980538146462,10.0,3.0,0.0,3.0
2020Q2,兴安盟,68,0.02400282386163078,8.0,-0.0117709260190369,5.0,3.0,3.0,0.0
2020Q2,兴安盟,61,0.021531944934698198,10.0,-0.0095112140489311,3.0,7.0,7.0,0.0
2020Q2,兴安盟,25,0.008824567596187787,12.0,-0.0067420017748874,2.0,10.0,10.0,0.0
2020Q2,兴安盟,16,0.0056477232615601836,13.0,-0.0411193310288404,9.0,4.0,4.0,0.0
2020Q2,内江市,15513,0.3439918398119609,2.0,-0.0028014391085193,8.0,6.0,0.0,6.0
2020Q2,内江市,7764,0.17216222808612547,3.0,0.0093326387891866,5.0,2.0,0.0,2.0
2020Q2,内江市,892,0.019779586225247798,4.0,-0.0083655261417276,10.0,6.0,0.0,6.0
2020Q2,内江市,311,0.006896245870013526,7.0,0.2799781334616207,1.0,6.0,6.0,0.0
2020Q2,内江市,305,0.00676319932589751,8.0,0.0297699772761204,2.0,6.0,6.0,0.0
2020Q2,内江市,276,0.006120141029336763,9.0,0.012789363636738,4.0,5.0,5.0,0.0
2020Q2,内江市,272,0.006031443333259418,10.0,0.0004373882274058,6.0,4.0,4.0,0.0
2020Q2,内江市,155,0.003437035722997095,11.0,0.0174922701376485,3.0,8.0,8.0,0.0
2020Q2,内江市,48,0.0010643723529281327,12.0,-0.0029177488157639,9.0,3.0,3.0,0.0
2020Q2,内江市,36,0.0007982792646960995,13.0,-0.0012112356343806,7.0,6.0,6.0,0.0
2020Q2,凉山彝族自治州,53,1.0,1.0,-0.0696142139139266,1.0,0.0,0.0,0.0
2020Q2,包头市,12263,0.33737757235611315,1.0,-0.0143648452080135,5.0,4.0,0.0,4.0
2020Q2,包头市,8678,0.2387476614944426,2.0,-0.0248115080601025,6.0,4.0,0.0,4.0
2020Q2,包头市,772,0.021239132827115658,5.0,-0.0309429847168452,10.0,5.0,0.0,5.0
2020Q2,包头市,583,0.016039396940684493,7.0,-0.0293981048537684,9.0,2.0,0.0,2.0
2020Q2,包头市,403,0.011087267525035766,9.0,-0.0286565162033926,8.0,1.0,1.0,0.0
2020Q2,包头市,316,0.008693738307472214,10.0,-0.025044159396715,7.0,3.0,3.0,0.0
2020Q2,包头市,300,0.008253549026081214,11.0,-0.0009005027841793,2.0,9.0,9.0,0.0
2020Q2,包头市,117,0.003218884120171674,13.0,-0.0109375960883117,4.0,9.0,9.0,0.0
2020Q2,包头市,49,0.0013480796742599318,14.0,-0.0029641664850515,3.0,11.0,11.0,0.0
2020Q2,包头市,16,0.00044018928139099813,15.0,0.0029259382913956,1.0,14.0,14.0,0.0
2020Q2,北京市,179836,0.16892242865207538,2.0,1.7850049058644588,8.0,6.0,0.0,6.0
2020Q2,北京市,76716,0.07206039411726581,3.0,2.2712912763247566,7.0,4.0,0.0,4.0
2020Q2,北京市,63728,0.05986058705231132,4.0,3.093256101180385,6.0,2.0,0.0,2.0
2020Q2,北京市,62148,0.0583764713175848,5.0,1.219629307129124,10.0,5.0,0.0,5.0
2020Q2,北京市,41102,0.03860767400552504,6.0,1.7236290635691274,9.0,3.0,0.0,3.0
2020Q2,北京市,34314,0.03223161222873793,7.0,5.602082012537345,2.0,5.0,5.0,0.0
2020Q2,北京市,31626,0.029706736852190527,8.0,6.526650290559374,1.0,7.0,7.0,0.0
2020Q2,北京市,18608,0.01747875037455136,9.0,3.4907715477662324,5.0,4.0,4.0,0.0
2020Q2,北京市,14046,0.013193601018967563,10.0,4.994235531994823,3.0,7.0,7.0,0.0
2020Q2,北京市,2004,0.0018823847673366792,15.0,3.5993818507180078,4.0,11.0,11.0,0.0
2020Q2,北海市,7448,0.32372756117703305,1.0,0.0234899640776573,8.0,7.0,0.0,7.0
2020Q2,北海市,683,0.029686617116529753,4.0,0.0233425215941628,9.0,5.0,0.0,5.0
2020Q2,北海市,420,0.01825531360020863,5.0,0.0650357746737691,4.0,1.0,1.0,0.0
2020Q2,北海市,257,0.011170513322032425,6.0,0.0515807157837925,5.0,1.0,1.0,0.0
2020Q2,北海市,226,0.009823097318207501,7.0,0.0705381591446521,3.0,4.0,4.0,0.0
2020Q2,北海市,104,0.004520363367670709,8.5,0.0237559043848481,7.0,1.5,1.5,0.0
2020Q2,北海市,104,0.004520363367670709,8.5,0.0995408852852758,2.0,6.5,6.5,0.0
2020Q2,北海市,90,0.003911852914330421,10.0,0.1182061628636491,1.0,9.0,9.0,0.0
2020Q2,北海市,74,0.003216412396227235,11.0,0.0197623596998376,10.0,1.0,1.0,0.0
2020Q2,北海市,68,0.0029556222019385403,12.0,0.0490769127488884,6.0,6.0,6.0,0.0
2020Q2,十堰市,16146,0.3207453465503884,2.0,-0.0091060207338776,3.0,1.0,0.0,1.0
2020Q2,十堰市,10810,0.2147440354397187,3.0,-0.0157076754426764,4.0,1.0,0.0,1.0
2020Q2,十堰市,1783,0.03541985339398876,4.0,-0.0228106409797814,5.0,1.0,0.0,1.0
2020Q2,十堰市,757,0.015038042074733308,5.0,-0.0586061627974833,9.0,4.0,0.0,4.0
2020Q2,十堰市,508,0.010091579093744413,6.0,-0.0686858605281746,10.0,4.0,0.0,4.0
2020Q2,十堰市,397,0.007886529331134906,8.0,-0.0548572721674457,7.0,1.0,1.0,0.0
2020Q2,十堰市,348,0.006913128985478456,9.0,-0.057754265799043,8.0,1.0,1.0,0.0
2020Q2,十堰市,117,0.002324241641669481,11.0,-0.0524757801989663,6.0,5.0,5.0,0.0
2020Q2,十堰市,77,0.0015296291146029916,13.0,-0.0064088886142425,1.0,12.0,12.0,0.0
2020Q2,十堰市,12,0.00023838375811994675,14.0,-0.0078724047890532,2.0,12.0,12.0,0.0
2020Q2,南京市,37397,0.19086529137362582,3.0,0.1631480898032128,10.0,7.0,0.0,7.0
2020Q2,南京市,9919,0.050624189778190616,4.0,0.4239355655771868,6.0,2.0,0.0,2.0
2020Q2,南京市,9594,0.04896546796370206,5.0,0.3231862276862798,8.0,3.0,0.0,3.0
2020Q2,南京市,9166,0.04678105892800637,6.0,1.2457551679878958,1.0,5.0,5.0,0.0
2020Q2,南京市,5419,0.02765727234681066,7.0,0.3770883580025035,7.0,0.0,0.0,0.0
2020Q2,南京市,4987,0.025452448273398185,8.0,0.5328948295728186,5.0,3.0,3.0,0.0
2020Q2,南京市,4848,0.024743025712740004,9.0,0.9680689414087332,3.0,6.0,6.0,0.0
2020Q2,南京市,2468,0.012596078271254606,10.0,1.2456726783192806,2.0,8.0,8.0,0.0
2020Q2,南京市,2152,0.010983290291628815,11.0,0.2158936235520984,9.0,2.0,2.0,0.0
2020Q2,南京市,827,0.004220809047944716,13.0,0.6569884099505355,4.0,9.0,9.0,0.0
2020Q2,南充市,17748,0.2993876621514482,2.0,-0.0765910232197549,9.0,7.0,0.0,7.0
2020Q2,南充市,11511,0.19417688635481858,3.0,-0.0131984021166434,4.0,1.0,0.0,1.0
2020Q2,南充市,1569,0.026467164858892393,4.0,-0.0767182735092573,10.0,6.0,0.0,6.0
2020Q2,南充市,1328,0.022401781346468513,5.0,-0.0253963706931262,6.0,1.0,0.0,1.0
2020Q2,南充市,753,0.012702214874917765,6.0,-0.0620749222855182,7.0,1.0,0.0,1.0
2020Q2,南充市,502,0.008468143249945177,9.0,-0.0068288357542825,2.0,7.0,7.0,0.0
2020Q2,南充市,187,0.0031544677046608524,11.0,-0.0666986532146142,8.0,3.0,3.0,0.0
2020Q2,南充市,129,0.002176076651878342,12.0,-0.0086778841182059,3.0,9.0,9.0,0.0
2020Q2,南充市,37,0.0006241460164302222,14.0,-0.0195412119356575,5.0,9.0,9.0,0.0
2020Q2,南充市,28,0.0004723267151363843,15.0,-0.0007880063196633,1.0,14.0,14.0,0.0
2020Q2,南宁市,18202,0.16137383194141533,2.0,0.0372262481678623,10.0,8.0,0.0,8.0
2020Q2,南宁市,7851,0.06960476621096867,4.0,0.0825613337819959,6.0,2.0,0.0,2.0
2020Q2,南宁市,5538,0.04909835629554764,5.0,0.0581430482407098,8.0,3.0,0.0,3.0
2020Q2,南宁市,4232,0.037519726226572334,6.0,0.1824151400339245,4.0,2.0,2.0,0.0
2020Q2,南宁市,3929,0.034833413124811606,7.0,0.2720008267713854,2.0,5.0,5.0,0.0
2020Q2,南宁市,3192,0.02829937762646949,8.0,0.094931876259043,5.0,3.0,3.0,0.0
2020Q2,南宁市,1870,0.016578896040569533,9.0,0.2896481658779855,1.0,8.0,8.0,0.0
2020Q2,南宁市,1142,0.010124652020497544,11.0,0.219618476823292,3.0,8.0,8.0,0.0
2020Q2,南宁市,699,0.006197138145646045,12.0,0.0692116759391292,7.0,5.0,5.0,0.0
2020Q2,南宁市,149,0.001320992251360888,16.0,0.0578317843224573,9.0,7.0,7.0,0.0
2020Q2,南平市,17293,0.332621658011156,2.0,-0.0517412869659965,6.0,4.0,0.0,4.0
2020Q2,南平市,12170,0.23408347759184459,3.0,-0.0289317400444408,3.0,0.0,0.0,0.0
2020Q2,南平市,2575,0.049528755529909596,4.0,-0.0615020623708548,7.0,3.0,0.0,3.0
2020Q2,南平市,331,0.0063666089632621655,5.0,-0.0686825783534973,9.0,4.0,0.0,4.0
2020Q2,南平市,122,0.0023466051163685323,8.0,-0.0650418079550726,8.0,0.0,0.0,0.0
2020Q2,南平市,119,0.0022889017118676667,9.0,-0.0749718750858179,10.0,1.0,0.0,1.0
2020Q2,南平市,104,0.002000384689363339,10.0,-0.0500293034934843,5.0,5.0,5.0,0.0
2020Q2,南平市,49,0.000942488940180804,12.0,-0.0290617095184461,4.0,8.0,8.0,0.0
2020Q2,南平市,19,0.0003654548951721485,13.0,-0.0107623030032446,1.0,12.0,12.0,0.0
2020Q2,南平市,12,0.0002308136180034622,14.0,-0.0170772622206862,2.0,12.0,12.0,0.0
2020Q2,南昌市,23725,0.22577820919100502,2.0,0.022353527782188,9.0,7.0,0.0,7.0
2020Q2,南昌市,5934,0.05647072258543409,4.0,0.0570334004107106,8.0,4.0,0.0,4.0
2020Q2,南昌市,5298,0.050418248779512946,5.0,0.1136239103807631,5.0,0.0,0.0,0.0
2020Q2,南昌市,3496,0.033269572996069696,6.0,0.3634787612116265,1.0,5.0,5.0,0.0
2020Q2,南昌市,2630,0.025028311493038705,7.0,0.2150422576217094,3.0,4.0,4.0,0.0
2020Q2,南昌市,1750,0.016653819434531456,8.0,0.1202086550702473,4.0,4.0,4.0,0.0
2020Q2,南昌市,1692,0.01610186427612984,9.0,0.0847107054819138,7.0,2.0,2.0,0.0
2020Q2,南昌市,1473,0.014017757729751334,10.0,0.3244733567177977,2.0,8.0,8.0,0.0
2020Q2,南昌市,956,0.009097743645378327,11.0,0.0957712394710716,6.0,5.0,5.0,0.0
2020Q2,南昌市,355,0.0033783462281478096,14.0,0.0163869985405524,10.0,4.0,4.0,0.0
2020Q2,南通市,20125,0.25763957343848015,2.0,-0.0255858865351285,6.0,4.0,0.0,4.0
2020Q2,南通市,14309,0.18318333696055714,3.0,-0.0019910524784123,2.0,1.0,1.0,0.0
2020Q2,南通市,2354,0.030135828863313403,5.0,-0.0733058101366653,10.0,5.0,0.0,5.0
2020Q2,南通市,1514,0.01938217710240293,9.0,-0.0455945573383394,7.0,2.0,2.0,0.0
2020Q2,南通市,395,0.005056776720904331,11.0,-0.0608353049815137,8.0,3.0,3.0,0.0
2020Q2,南通市,240,0.0030724719316887073,12.0,-0.0079302941086499,3.0,9.0,9.0,0.0
2020Q2,南通市,162,0.0020739185538898777,13.0,-0.0205520230679013,5.0,8.0,8.0,0.0
2020Q2,南通市,143,0.0018306811926311881,14.0,0.0321574386816567,1.0,13.0,13.0,0.0
2020Q2,南通市,48,0.0006144943863377415,15.0,-0.0196083847891117,4.0,11.0,11.0,0.0
2020Q2,南通市,42,0.0005376825880455238,16.0,-0.0627192993644157,9.0,7.0,7.0,0.0
2020Q2,南阳市,23716,0.2882633216647219,1.0,-0.0870294965962122,6.0,5.0,0.0,5.0
2020Q2,南阳市,17870,0.21720633994554647,3.0,-0.0593002397203457,5.0,2.0,0.0,2.0
2020Q2,南阳市,4376,0.05318942045896538,4.0,-0.1045572757430137,7.0,3.0,0.0,3.0
2020Q2,南阳市,2070,0.02516044340723454,5.0,-0.1839289828871214,8.0,3.0,0.0,3.0
2020Q2,南阳市,1877,0.022814566316608324,6.0,-0.1951439909329329,9.0,3.0,0.0,3.0
2020Q2,南阳市,404,0.004910540645663166,11.0,-0.0367517258050264,3.0,8.0,8.0,0.0
2020Q2,南阳市,311,0.003780143912874368,12.0,-0.0196804649435203,1.0,11.0,11.0,0.0
2020Q2,南阳市,172,0.002090626215480358,13.0,-0.0492134465722483,4.0,9.0,9.0,0.0
2020Q2,南阳市,91,0.0011060871256320499,14.0,-0.2332516437492084,10.0,4.0,4.0,0.0
2020Q2,南阳市,63,0.0007657526254375729,15.0,-0.0254220331782472,2.0,13.0,13.0,0.0
2020Q2,厦门市,15538,0.1272417577018196,3.0,0.1543675557445229,10.0,7.0,0.0,7.0
2020Q2,厦门市,6259,0.05125538431301898,4.0,0.5395795369404073,3.0,1.0,1.0,0.0
2020Q2,厦门市,5638,0.046169972320946,5.0,0.3020608455577871,8.0,3.0,0.0,3.0
2020Q2,厦门市,5179,0.042411189544196405,6.0,0.4211472870895003,5.0,1.0,1.0,0.0
2020Q2,厦门市,3762,0.03080727844473197,7.0,0.4865647807096536,4.0,3.0,3.0,0.0
2020Q2,厦门市,3651,0.02989829176015854,8.0,0.6827637804055431,2.0,6.0,6.0,0.0
2020Q2,厦门市,2169,0.01776209116071867,9.0,0.8393839527027659,1.0,8.0,8.0,0.0
2020Q2,厦门市,2042,0.01672207936845898,10.0,0.308687036771358,7.0,3.0,3.0,0.0
2020Q2,厦门市,1374,0.01125178112255761,11.0,0.1730093589542268,9.0,2.0,2.0,0.0
2020Q2,厦门市,894,0.007321027891969798,12.0,0.3542897516632057,6.0,6.0,6.0,0.0
2020Q2,双鸭山市,10411,0.2595159159458584,2.0,-0.0153270505545181,3.0,1.0,0.0,1.0
2020Q2,双鸭山市,9872,0.24608021537004263,3.0,-0.0039553164913545,1.0,2.0,2.0,0.0
2020Q2,双鸭山市,1084,0.027020963681232395,4.0,-0.036146107987836,5.0,1.0,0.0,1.0
2020Q2,双鸭山市,710,0.01769823266944188,5.0,-0.0278384711657051,4.0,1.0,1.0,0.0
2020Q2,双鸭山市,253,0.006306553331505347,6.0,-0.0046783380740153,2.0,4.0,4.0,0.0
2020Q2,台州市,21261,0.316864884199231,1.0,-0.0191087310092059,6.0,5.0,0.0,5.0
2020Q2,台州市,13958,0.20802408417538526,3.0,-0.0261690921197519,9.0,6.0,0.0,6.0
2020Q2,台州市,4016,0.05985275269009509,4.0,-0.0153625595636712,3.0,1.0,1.0,0.0
2020Q2,台州市,891,0.013279084324420995,6.0,-0.0164258216465061,5.0,1.0,1.0,0.0
2020Q2,台州市,399,0.005946525976929268,9.0,-0.0161975465427967,4.0,5.0,5.0,0.0
2020Q2,台州市,313,0.004664818623505916,11.0,-0.0378990707606302,10.0,1.0,1.0,0.0
2020Q2,台州市,60,0.0008942144326209425,13.0,0.0179062159185083,2.0,11.0,11.0,0.0
2020Q2,台州市,48,0.000715371546096754,14.0,0.0325484730840216,1.0,13.0,13.0,0.0
2020Q2,台州市,47,0.0007004679722197383,15.0,-0.0246640655766079,7.0,8.0,8.0,0.0
2020Q2,台州市,41,0.000611046528957644,16.0,-0.0259533827245774,8.0,8.0,8.0,0.0
2020Q2,合肥市,9948,0.06636778480505964,4.0,0.0920780181220558,7.0,3.0,0.0,3.0
2020Q2,合肥市,7842,0.052317668721479464,5.0,0.1152168011172811,6.0,1.0,0.0,1.0
2020Q2,合肥市,5810,0.03876124142716089,6.0,0.0674373311477474,8.0,2.0,0.0,2.0
2020Q2,合肥市,4700,0.03135590958823686,7.0,0.225481262066218,3.0,4.0,4.0,0.0
2020Q2,合肥市,4688,0.03127585194673498,8.0,0.2280440165568213,2.0,6.0,6.0,0.0
2020Q2,合肥市,2898,0.019333920422704348,9.0,0.5539415671975483,1.0,8.0,8.0,0.0
2020Q2,合肥市,2860,0.01908040455794839,10.0,0.2089838913333546,4.0,6.0,6.0,0.0
2020Q2,合肥市,957,0.006384596909775038,12.0,0.117255365323207,5.0,7.0,7.0,0.0
2020Q2,合肥市,346,0.002308328663304246,14.0,0.028292801334549,10.0,4.0,4.0,0.0
2020Q2,合肥市,135,0.0009006484668961653,15.0,0.0660760615338626,9.0,6.0,6.0,0.0
2020Q2,吉安市,18772,0.3052903771406268,2.0,0.0130225460414017,4.0,2.0,0.0,2.0
2020Q2,吉安市,16471,0.26786904974873554,3.0,-0.0046248249873217,8.0,5.0,0.0,5.0
2020Q2,吉安市,2534,0.04121062303826701,4.0,-1.256570853486183e-05,7.0,3.0,0.0,3.0
2020Q2,吉安市,701,0.01140041308201467,5.0,0.0348425680829314,3.0,2.0,2.0,0.0
2020Q2,吉安市,486,0.007903852721625006,6.0,-0.0506174483011854,10.0,4.0,0.0,4.0
2020Q2,吉安市,249,0.00404950478947454,10.0,0.0370886202862766,1.0,9.0,9.0,0.0
2020Q2,吉安市,195,0.003171298931516206,11.0,0.0367686358243411,2.0,9.0,9.0,0.0
2020Q2,吉安市,106,0.0017238855730293222,12.0,-0.0121974375084316,9.0,3.0,3.0,0.0
2020Q2,吉安市,78,0.0012685195726064825,13.0,0.0047029065009105,5.0,8.0,8.0,0.0
2020Q2,吉安市,12,0.0001951568573240742,14.0,0.0031290819780353,6.0,8.0,8.0,0.0
2020Q2,吉林市,17232,0.28084815098521765,2.0,-0.0546404687140454,5.0,3.0,0.0,3.0
2020Q2,吉林市,13227,0.21557442508597227,3.0,-0.0836164383113223,7.0,4.0,0.0,4.0
2020Q2,吉林市,2881,0.046954707694313605,4.0,-0.0679945027898151,6.0,2.0,0.0,2.0
2020Q2,吉林市,1470,0.023958146584741758,5.0,-0.1127709831683437,9.0,4.0,0.0,4.0
2020Q2,吉林市,1342,0.021871995045390093,6.0,-0.1024182497130556,8.0,2.0,0.0,2.0
2020Q2,吉林市,137,0.002232834069462327,11.0,-0.0308676223877593,4.0,7.0,7.0,0.0
2020Q2,吉林市,72,0.0011734602408853105,12.0,-0.0233097636916359,3.0,9.0,9.0,0.0
2020Q2,吉林市,45,0.0007334126505533191,13.0,-0.168252971288746,10.0,3.0,3.0,0.0
2020Q2,吉林市,32,0.0005215378848379158,14.0,-0.0211243199923902,2.0,12.0,12.0,0.0
2020Q2,吉林市,14,0.00022817282461658816,15.0,-0.0135025706174899,1.0,14.0,14.0,0.0
2020Q2,吕梁市,18805,0.31157835437584913,2.0,-0.0631605327566735,4.0,2.0,0.0,2.0
2020Q2,吕梁市,15902,0.2634788083639858,3.0,-0.0243473313672265,1.0,2.0,2.0,0.0
2020Q2,吕梁市,2094,0.034695297743314445,4.0,-0.0806905000199266,8.0,4.0,0.0,4.0
2020Q2,吕梁市,487,0.008069059217284687,5.0,-0.0677449414338878,5.0,0.0,0.0,0.0
2020Q2,吕梁市,393,0.006511581668157868,6.0,-0.0704955866402164,6.0,0.0,0.0,0.0
2020Q2,吕梁市,151,0.0025019054246611656,7.0,-0.0988435581098594,9.0,2.0,0.0,2.0
2020Q2,吕梁市,48,0.0007953076846605031,9.0,-0.0574571927156024,3.0,6.0,6.0,0.0
2020Q2,吕梁市,33,0.0005467740332040958,10.0,-0.1318349216345391,10.0,0.0,0.0,0.0
2020Q2,吕梁市,32,0.000530205123107002,11.0,-0.0802006608419297,7.0,4.0,4.0,0.0
2020Q2,吕梁市,22,0.0003645160221360639,12.0,-0.0364513705469084,2.0,10.0,10.0,0.0
2020Q2,吴忠市,6001,0.39446525997502135,1.0,-0.0130859056521273,5.0,4.0,0.0,4.0
2020Q2,吴忠市,5680,0.37336488529547096,2.0,-0.0141141897938604,6.0,4.0,0.0,4.0
2020Q2,吴忠市,300,0.019719976336028396,4.0,-0.0187810562175667,7.0,3.0,0.0,3.0
2020Q2,吴忠市,71,0.004667061066193387,6.5,-0.022468244285279,8.0,1.5,0.0,1.5
2020Q2,吴忠市,71,0.004667061066193387,6.5,-0.0344980151941007,10.0,3.5,0.0,3.5
2020Q2,吴忠市,69,0.004535594557286532,8.0,-0.0090852655497109,4.0,4.0,4.0,0.0
2020Q2,吴忠市,32,0.0021034641425096957,10.0,-0.0338585454161576,9.0,1.0,1.0,0.0
2020Q2,吴忠市,14,0.0009202655623479918,11.0,-0.0054363056756545,3.0,8.0,8.0,0.0
2020Q2,吴忠市,13,0.0008545323078945639,12.5,-0.0036118257386263,1.0,11.5,11.5,0.0
2020Q2,吴忠市,13,0.0008545323078945639,12.5,-0.0045936922110718,2.0,10.5,10.5,0.0
2020Q2,周口市,20823,0.31762713932700815,1.0,-0.1189406880187423,7.0,6.0,0.0,6.0
2020Q2,周口市,13224,0.2017145123402178,3.0,-0.0428799202870917,4.0,1.0,0.0,1.0
2020Q2,周口市,3456,0.05271667836114585,4.0,-0.0657080342763624,5.0,1.0,0.0,1.0
2020Q2,周口市,1561,0.023810976539857837,5.0,-0.2971111607296988,10.0,5.0,0.0,5.0
2020Q2,周口市,890,0.01357576497147564,7.0,-0.2116423918797756,8.0,1.0,0.0,1.0
2020Q2,周口市,282,0.004301534519051832,10.0,-0.0879616632246927,6.0,4.0,4.0,0.0
2020Q2,周口市,272,0.004148997833979072,11.0,-0.2206845219348764,9.0,2.0,2.0,0.0
2020Q2,周口市,49,0.000747429756856524,13.0,-0.0327838436051369,2.0,11.0,11.0,0.0
2020Q2,周口市,38,0.000579639403276488,14.0,-0.0218009239057633,1.0,13.0,13.0,0.0
2020Q2,周口市,36,0.000549132066261936,15.0,-0.0400353456839622,3.0,12.0,12.0,0.0
2020Q2,呼伦贝尔市,13619,0.5043513683664778,1.0,-0.0216431038301855,2.0,1.0,0.0,1.0
2020Q2,呼伦贝尔市,3951,0.14631707588045773,3.0,-0.0301910184743861,3.0,0.0,0.0,0.0
2020Q2,呼伦贝尔市,567,0.02099766692589712,4.0,-0.0978223693855322,8.0,4.0,0.0,4.0
2020Q2,呼伦贝尔市,387,0.014331740917675815,5.0,-0.0333130050350155,4.0,1.0,1.0,0.0
2020Q2,呼伦贝尔市,321,0.011887568047994667,6.0,-0.0399343208697552,5.0,1.0,1.0,0.0
2020Q2,呼伦贝尔市,71,0.0026293374810206272,7.0,-0.1319151912645794,9.0,2.0,0.0,2.0
2020Q2,呼伦贝尔市,27,0.0009998889012331964,8.0,-0.0703017264874343,6.0,2.0,2.0,0.0
2020Q2,呼伦贝尔市,24,0.0008887901344295079,9.0,-0.0073536209512579,1.0,8.0,8.0,0.0
2020Q2,呼伦贝尔市,14,0.0005184609117505463,10.0,-0.0931052720498098,7.0,3.0,3.0,0.0
2020Q2,呼和浩特市,13686,0.33107552373119165,1.0,-0.0134965692583098,7.0,6.0,0.0,6.0
2020Q2,呼和浩特市,2979,0.0720644443369297,4.0,-0.0377751026458051,9.0,5.0,0.0,5.0
2020Q2,呼和浩特市,1162,0.028109729546664085,6.0,-0.01628653671652,8.0,2.0,0.0,2.0
2020Q2,呼和浩特市,981,0.02373119163965359,8.0,0.0078434282071316,1.0,7.0,7.0,0.0
2020Q2,呼和浩特市,501,0.012119599400067734,9.0,-0.0404203468050236,10.0,1.0,0.0,1.0
2020Q2,呼和浩特市,257,0.006217040011611592,12.0,-0.0119030836094937,6.0,6.0,6.0,0.0
2020Q2,呼和浩特市,222,0.005370361410808457,13.0,0.0047667971796873,3.0,10.0,10.0,0.0
2020Q2,呼和浩特市,142,0.0034350960375441482,14.0,0.0076020882489594,2.0,12.0,12.0,0.0
2020Q2,呼和浩特市,91,0.0022013643620881515,15.0,-0.0067245287653982,5.0,10.0,10.0,0.0
2020Q2,呼和浩特市,14,0.00033867144032125404,16.0,0.0042015956726044,4.0,12.0,12.0,0.0
2020Q2,咸宁市,15300,0.33200243034458815,2.0,-0.0183130662819621,4.0,2.0,0.0,2.0
2020Q2,咸宁市,8810,0.1911726412637792,3.0,-0.0240606358758692,5.0,2.0,0.0,2.0
2020Q2,咸宁市,1672,0.03628157278014061,4.0,-0.0050857195055203,1.0,3.0,3.0,0.0
2020Q2,咸宁市,455,0.009873274889332524,5.0,-0.1134961928674559,10.0,5.0,0.0,5.0
2020Q2,咸宁市,153,0.0033200243034458812,7.0,-0.056048283685711,6.0,1.0,1.0,0.0
